file_name,sensor,segment_id,signal,fault_class,fault_class_id,relative_path,folder,sampling_freq,original_fs,signal_length,augmentation
260_2.mat,DE,48000-108000,"[-0.03208094 -0.12751158 -0.06172535 ... -0.25867794  0.33461637
  0.03939052]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,DE,60000-120000,"[-0.0531975  -0.01421307 -0.08243583 ...  0.0568523  -0.15512555
 -0.0633497 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,0-60000,"[-0.00020545 -0.12573818 -0.02054545 ...  0.07149818  0.08444182
  0.10087818]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,12000-72000,"[ 0.06492364 -0.05033636  0.00534182 ...  0.0226      0.08526364
 -0.03328364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,24000-84000,"[-0.01602545 -0.07232    -0.05567818 ... -0.06759455 -0.05424
  0.04951455]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,36000-96000,"[-0.31927636 -0.04828182 -0.32235818 ... -0.00369818 -0.00123273
  0.05937636]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,48000-108000,"[ 0.07273091  0.10313818 -0.02403818 ...  0.25702364  0.40166364
 -0.16169273]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,FE,60000-120000,"[-0.01335455 -0.02568182  0.01499818 ...  0.02116182  0.08320909
 -0.13477818]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,0-60000,"[ 0.09640878  0.01070315 -0.02007846 ...  0.01738255  0.01134694
  0.03738053]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,12000-72000,"[-0.06932902 -0.0770546  -0.00877175 ...  0.062207    0.00156926
 -0.01392214]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,24000-84000,"[ 0.0591892   0.03826576  0.01541092 ...  0.03158635 -0.04884819
 -0.01444522]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,36000-96000,"[-0.01730208 -0.03524795 -0.02349864 ...  0.01718136 -0.05737852
  0.01351976]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,48000-108000,"[-0.03758172 -0.05504475 -0.02321697 ... -0.04965294  0.03436273
  0.04615228]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
260_2.mat,BA,60000-120000,"[ 0.03874861 -0.00945579 -0.02353887 ...  0.06120107  0.0049492
 -0.04136404]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/260_2.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,0-60000,[0.13238463 0.14253683 0.00487305 ... 0.19979521 0.05076098 0.06862884],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,12000-72000,"[ 0.22050569 -0.16568383  0.08893323 ...  0.36101208  0.14822206
  0.30375369]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,24000-84000,"[ 0.18476996  0.1932978   0.16243513 ... -0.03370529  0.13563333
  0.03614182]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,36000-96000,"[ 0.12182635 -0.03695399  0.0268018  ...  0.11167415  0.00812176
  0.03614182]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,48000-108000,"[ 0.06456796  0.17746038  0.20426218 ...  0.10192804  0.10233413
 -0.00446697]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,DE,60000-120000,"[ 0.10233413  0.03614182  0.08121756 ...  0.20345     0.07756277
 -0.02436527]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,0-60000,"[ 0.11690364  0.04458364  0.00657455 ...  0.01212182  0.12388909
 -0.02794182]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,12000-72000,"[ 0.02876364  0.14381818 -0.03020182 ...  0.04972     0.0226
  0.02876364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,24000-84000,"[ 0.11464364  0.06019818 -0.01910727 ...  0.24901091  0.18552545
  0.08608545]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,36000-96000,[0.07334727 0.10519273 0.11936909 ... 0.10889091 0.01664182 0.09533091],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,48000-108000,"[-0.04068    -0.04273455  0.07067636 ...  0.11772545 -0.00472545
  0.26154364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,FE,60000-120000,"[ 0.04026909  0.09964545  0.01684727 ...  0.12183455  0.12162909
 -0.00061636]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,0-60000,"[ 0.01384166 -0.06059751 -0.08349258 ...  0.01166884 -0.03919122
 -0.01653757]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,12000-72000,"[-0.01030077 -0.02526908  0.02868926 ...  0.07061662  0.14779193
  0.12405187]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,24000-84000,"[ 0.01074338  0.06264961  0.11946481 ... -0.00265567 -0.05174528
  0.00563323]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,36000-96000,"[ 0.01476712  0.06401769 -0.01283573 ... -0.01424404 -0.04462326
 -0.0638165 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,48000-108000,"[ 0.05766018  0.05935015  0.12191929 ... -0.04152499  0.05182576
  0.11548131]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
258_0.mat,BA,60000-120000,"[-0.00675988  0.02522884  0.09882303 ...  0.12324712  0.11173923
 -0.00410421]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/258_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,0-60000,"[ 0.14253683 -0.11776547 -0.07837495 ... -0.03817226 -0.0134009
  0.263551  ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,12000-72000,"[-0.17786647 -0.00568523 -0.04791836 ...  0.10192804  0.2335005
 -0.11126806]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,24000-84000,"[ 0.09136976  0.13197854  0.11817156 ... -0.08487236  0.07065928
  0.06091317]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,36000-96000,"[ 0.0901515  -0.10598892 -0.263551   ...  0.01380699  0.1766482
  0.06984711]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,48000-108000,"[-0.03939052 -0.1766482  -0.21522655 ... -0.06131926 -0.07918713
  0.00081218]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,DE,60000-120000,"[ 0.17908473 -0.02923832  0.08812106 ... -0.08162365 -0.09543064
  0.08690279]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,0-60000,"[-0.18367636  0.01931273  0.04458364 ...  0.04252909  0.06903273
  0.11012364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,12000-72000,"[ 0.04992545  0.03903636  0.03061273 ... -0.12019091 -0.08197636
 -0.08341455]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,24000-84000,"[-0.15470727 -0.09594727  0.1017     ...  0.00246545 -0.00616364
  0.20607091]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,36000-96000,"[ 0.17628     0.10026182  0.02424364 ... -0.01520364  0.16189818
  0.16189818]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,48000-108000,"[ 0.01109455 -0.07951091 -0.15142    ...  0.08279818  0.01540909
  0.02424364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,FE,60000-120000,"[-0.07396364  0.0452     -0.05054182 ...  0.1469      0.11587636
 -0.09389273]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,0-60000,[0.02080273 0.01360024 0.00346042 ... 0.06345436 0.03106326 0.00486872],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,12000-72000,"[-0.0816819  -0.06212653 -0.03106326 ...  0.03339703 -0.0826476
 -0.06518457]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,24000-84000,"[ 0.01492807  0.0274419  -0.03520772 ... -0.07331252 -0.02764309
  0.02168795]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,36000-96000,"[-0.02788451 -0.03834623 -0.04152499 ...  0.09934611  0.0539181
  0.04731917]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,48000-108000,"[-0.02031988  0.00486872 -0.04329543 ... -0.00144855  0.01364047
 -0.00756463]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
259_1.mat,BA,60000-120000,"[ 0.10357104  0.03709887 -0.00233377 ...  0.03005733  0.02221104
 -0.00474801]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/259_1.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,0-60000,"[ 0.04507575  0.11776547  0.03126876 ... -0.00162435 -0.18558214
 -0.0134009 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,12000-72000,"[ 0.10801936  0.06862884 -0.00040609 ... -0.35289032 -0.39796607
 -0.23593703]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,24000-84000,"[ 0.10801936  0.28060669  0.27045449 ... -0.01868004  0.09299411
  0.13279072]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,36000-96000,"[-1.19511647  1.19836517  0.75329291 ...  0.01949222  0.01908613
  0.10801936]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,48000-108000,"[-0.04223313  0.15553164  0.18314561 ...  0.02598962 -0.03370529
 -0.06984711]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,DE,60000-120000,[0.17583603 0.05400968 0.2769519  ... 0.21279002 0.23918573 0.07390798],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,0-60000,"[ 0.11875273 -0.07971636  0.09492    ...  0.09430364  0.02814727
 -0.02013455]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,12000-72000,"[ 0.07273091 -0.05732182  0.01869636 ...  0.00493091  0.09635818
  0.09594727]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,24000-84000,"[ 0.05834909  0.08772909 -0.04663818 ...  0.09204364  0.09553636
  0.15142   ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,36000-96000,"[-0.20155091  0.41871636  0.30920909 ... -0.07807273  0.24038182
  0.06882727]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,48000-108000,"[-0.02876364  0.11238364  0.10149455 ...  0.04252909  0.00678
  0.19949636]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,FE,60000-120000,"[ 0.09759091  0.04766545  0.15552909 ... -0.04889818  0.2034
  0.06225273]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,0-60000,[0.06136202 0.09572475 0.06095964 ... 0.03802433 0.02804546 0.00402374],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,12000-72000,[0.05963181 0.12654659 0.09733424 ... 0.06606979 0.12067193 0.04059953],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,24000-84000,"[ 0.02007846  0.10232368  0.11600439 ... -0.00426516 -0.01303691
  0.0129162 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,36000-96000,"[-0.13004724 -0.12775371 -0.00712202 ...  0.06051703  0.06562718
  0.09568451]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,48000-108000,"[ 0.04068     0.03943264  0.00173021 ...  0.02353887  0.00406398
 -0.03355798]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
261_3.mat,BA,60000-120000,[0.09009151 0.05906849 0.02611407 ... 0.00446635 0.09882303 0.09117792],OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@12/261_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,0-60000,"[-0.27613972  0.06253752  0.04182705 ... -0.03776617 -0.06822275
  0.01543134]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,12000-72000,"[ 0.0268018   0.08446627 -0.06416188 ... -0.32080938 -0.03695399
 -0.10314631]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,24000-84000,"[-0.03411138 -0.17624212 -0.0300505  ...  0.04588792  0.17299341
  0.05807056]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,36000-96000,"[-0.18395778 -0.24933792  0.02314701 ... -0.13319681 -0.01705569
 -0.08406018]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,48000-108000,"[ 0.03573573  0.01096437 -0.16487166 ... -0.03208094 -0.02598962
 -0.48892974]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,DE,60000-120000,"[-0.00203044 -0.06456796 -0.02111657 ...  0.17461776  0.09867934
 -0.05725838]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,0-60000,"[ 0.30694909 -0.15285818 -0.12820364 ... -0.08793455 -0.14587273
  0.07437455]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,12000-72000,"[ 0.15121455  0.11916364  0.08094909 ...  0.25805091  0.05280182
 -0.08978364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,24000-84000,"[ 0.07807273 -0.03944727  0.15142    ...  0.16313091  0.00349273
 -0.19271636]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,36000-96000,"[-0.02753091  0.04355636 -0.27859636 ... -0.01150545  0.01664182
  0.05526727]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,48000-108000,"[ 0.11690364  0.02054545  0.02301091 ... -0.24798364  0.06985455
 -0.10950727]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,FE,60000-120000,"[-0.02383273  0.08259273  0.09759091 ... -0.02773636 -0.10971273
 -0.02075091]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,0-60000,"[ 0.04934317  0.02334342 -0.07614785 ...  0.05296542 -0.04451349
 -0.07236461]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,12000-72000,"[-0.02261897  0.0103838  -0.00265632 ... -0.00668105 -0.07799923
 -0.12975723]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,24000-84000,"[-0.06431515 -0.06970829 -0.07518192 ...  0.03742997  0.04652586
  0.02978299]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,36000-96000,"[ 0.0236654  -0.00724451 -0.12106382 ... -0.00941786 -0.05199949
 -0.0458819 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,48000-108000,"[-0.00917638 -0.00265632 -0.04966514 ... -0.14400477 -0.19206002
 -0.20236332]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
237_3.mat,BA,60000-120000,"[-0.05739262 -0.10110117 -0.04555992 ...  0.0710767   0.00877391
 -0.01175221]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/237_3.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,0-60000,"[ 0.10436457  0.01746178  0.11654721 ... -0.15634381 -0.36750948
  0.01786786]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,12000-72000,"[ 0.18720649  0.04223313 -0.03736008 ... -0.93318982 -0.97176816
  1.48506317]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,24000-84000,"[-0.01827395  0.48283842 -0.04507575 ...  0.06213144  0.08040539
 -0.2533988 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,36000-96000,"[ 0.10192804 -0.08284192 -0.40486956 ...  0.43816876  0.08730888
 -0.35207814]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,48000-108000,"[-0.00730958 -0.11045589 -0.00284261 ... -0.17583603 -0.03451747
 -0.02274092]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,DE,60000-120000,"[ 0.05238533 -0.25136836 -0.3601999  ... -0.33258593  0.25786577
  0.21400828]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,0-60000,"[ 0.10909636  0.09800182  0.03780364 ... -0.05444545  0.42549636
  0.10971273]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,12000-72000,"[ 0.22209636 -0.02054545 -0.01047818 ...  1.30669091 -0.04828182
  0.06944364]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,24000-84000,"[ 0.22887636 -0.06636182 -0.11649273 ...  0.11834182  0.06266364
 -0.07190909]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,36000-96000,"[ 0.16682909 -0.03225636  0.17936182 ...  0.25558545 -0.15203636
  0.14094182]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,48000-108000,"[-0.17628     0.03616    -0.02506545 ... -0.02917455  0.12368364
  0.11156182]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,FE,60000-120000,"[-0.19620909  0.21963091 -0.27592545 ... -0.08444182  0.05177455
 -0.04889818]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,0-60000,"[ 0.0355786  -0.03227832 -0.03493464 ...  0.02857557  0.07131818
 -0.05111405]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,12000-72000,"[ 0.05674866  0.01931869  0.02946101 ... -0.04491596  0.01006182
 -0.23858588]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,24000-84000,"[ 0.04539893 -0.05224097 -0.08250692 ...  0.0326003   0.00853242
  0.05602421]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,36000-96000,"[-0.04982613  0.00225385 -0.00796896 ... -0.20373173 -0.37091893
 -0.20453668]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,48000-108000,"[ 0.12621547  0.1271814  -0.04378904 ... -0.00531264 -0.01907721
  0.0251143 ]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
234_0.mat,BA,60000-120000,"[-0.10456243 -0.14014103 -0.19302595 ...  0.10528688  0.04322558
 -0.02479232]",OR,8,12k_Drive_End_Bearing_Fault_Data/OR/021/@6/234_0.mat,12k_Drive_End_Bearing_Fault_Data,12000,12000,60000,
